1,0.827727391144265,0,0.827727391144265,0.827727391144265,0.86,0.86,0.86,0.86,0.522222222222222,0.522222222222222,0.522222222222222,0.522222222222222,0,0,0,0,0,0,0,0,100,1,100,100
2,0.662644653736318,0.959173868896735,0.662644653736318,0.662644653736318,0.857142857142857,0.938775510204082,0.857142857142857,0.857142857142857,0.419444444444444,0.261111111111111,0.419444444444444,0.419444444444444,0.477260702109212,0.699205898780101,0.477260702109212,0.477260702109212,0.222222222222222,0.571428571428572,0.222222222222222,0.222222222222222,100,5,100,100
3,0.78295459148338,0.322891943098434,0.78295459148338,0.78295459148338,0.86,0.8,0.86,0.86,0.433333333333333,0.466666666666667,0.433333333333333,0.433333333333333,0.432049379893857,0.416333199893227,0.432049379893857,0.432049379893857,0.222222222222222,0.166666666666667,0.222222222222222,0.222222222222222,100,5,100,100
4,0.936986051922464,0,0.936986051922464,0.936986051922464,0.795918367346939,0.816326530612245,0.795918367346939,0.795918367346939,0.468181818181818,0.545454545454545,0.468181818181818,0.468181818181818,0.415604707296817,0,0.415604707296817,0.415604707296817,0.166666666666667,0,0.166666666666667,0.166666666666667,100,1,100,100
5,0.895237793404229,0,0.895237793404229,0.895237793404229,0.86,0.86,0.86,0.86,0.522222222222222,0.433333333333333,0.522222222222222,0.522222222222222,0,0.432049379893857,0,0,0,0.222222222222222,0,0,100,1,100,100
6,0.962650851233795,0,0.962650851233795,0.962650851233795,0.88,0.84,0.88,0.88,0.511111111111111,0.444444444444444,0.511111111111111,0.511111111111111,0,0.42687494916219,0,0,0,0.2,0,0,100,1,100,100
7,0.823612937886427,0,0.823612937886427,0.823612937886427,0.88,0.88,0.88,0.88,0.511111111111111,0.511111111111111,0.511111111111111,0.511111111111111,0,0,0,0,0,0,0,0,100,1,100,100
8,0.836741437581534,0,0.836741437581534,0.836741437581534,0.92,0.88,0.92,0.92,0.4,0.511111111111111,0.4,0.4,0.447213595499958,0,0.447213595499958,0.447213595499958,0.333333333333333,0,0.333333333333333,0.333333333333333,100,1,100,100
9,0.820975713820921,0,0.820975713820921,0.820975713820921,0.88,0.92,0.88,0.88,0.511111111111111,0.311111111111111,0.511111111111111,0.511111111111111,0,0.625388767976457,0,0,0,0.5,0,0,100,1,100,100
10,0.810986695160679,0.964181561946224,0.810986695160679,0.810986695160679,0.88,0.86,0.88,0.88,0.511111111111111,0.433333333333333,0.511111111111111,0.511111111111111,0,0.432049379893857,0,0,0,0.222222222222222,0,0,100,2,100,100
